ID_FUNKTION_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,FUNKTIONSBEZEICHNUNG,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
18120_EINSITZ_1_FUNKTION_1,18120_EINSITZ_1,18120,Galeuchet_David_John_1971__,Mitglied,20,8,2018,,,
18122_EINSITZ_1_FUNKTION_1,18122_EINSITZ_1,18122,Lamprecht_Thomas_1966__,Mitglied,20,3,2018,,,
18127_EINSITZ_1_FUNKTION_1,18127_EINSITZ_1,18127,Koller_Ivo_1980__,Mitglied,28,8,2017,28,9,2018
18129_EINSITZ_1_FUNKTION_1,18129_EINSITZ_1,18129,Senn_Yves_1975_12_13,Mitglied,19,11,2007,31,3,2014
18136_EINSITZ_1_FUNKTION_1,18136_EINSITZ_1,18136,Kunz_Hans_Heinrich_1793_03_01,,,,,,,
18137_EINSITZ_1_FUNKTION_1,18137_EINSITZ_1,18137,Kunz_Hans_Heinrich_1766_06_03,,,,,,,
18138_EINSITZ_2_FUNKTION_1,18138_EINSITZ_2,18138,Frauenlob_Heinrich_1786_12_17,,,,,,,
18138_EINSITZ_1_FUNKTION_1,18138_EINSITZ_1,18138,Frauenlob_Heinrich_1786_12_17,,,,,,,
18141_EINSITZ_1_FUNKTION_1,18141_EINSITZ_1,18141,Meyer_Johann_Heinrich_1804_08_18,,,,,,,
18146_EINSITZ_1_FUNKTION_1,18146_EINSITZ_1,18146,Hauser_Heinrich_1778__,,,,,,,
18146_EINSITZ_2_FUNKTION_1,18146_EINSITZ_2,18146,Hauser_Heinrich_1778__,,,,,,,
18148_EINSITZ_1_FUNKTION_1,18148_EINSITZ_1,18148,Boos-Jegher_Eduard_1855_05_05,,,,,,,
18149_EINSITZ_1_FUNKTION_1,18149_EINSITZ_1,18149,Fischer_Robert_1872__,,,,,,,
18150_EINSITZ_1_FUNKTION_1,18150_EINSITZ_1,18150,Hadorn_Johann_1880__,,,,,,,
18151_EINSITZ_1_FUNKTION_1,18151_EINSITZ_1,18151,Huber_Gottlieb_1870__,,,,,,,
18152_EINSITZ_1_FUNKTION_1,18152_EINSITZ_1,18152,Schulthess_Oskar_1882__,,,,,,,
18153_EINSITZ_1_FUNKTION_1,18153_EINSITZ_1,18153,Schwörer_Karl_1872__,,,,,,,
18162_EINSITZ_3_FUNKTION_1,18162_EINSITZ_3,18162,Landolt_Johannes_1832_11_02,,,,,,,
18162_EINSITZ_2_FUNKTION_1,18162_EINSITZ_2,18162,Landolt_Johannes_1832_11_02,,,,,,,
18162_EINSITZ_1_FUNKTION_1,18162_EINSITZ_1,18162,Landolt_Johannes_1832_11_02,,,,,,,
18163_EINSITZ_1_FUNKTION_1,18163_EINSITZ_1,18163,Landolt_Matthias_1763_07_27,,,,,,,
18163_EINSITZ_2_FUNKTION_1,18163_EINSITZ_2,18163,Landolt_Matthias_1763_07_27,,,,,,,
18164_EINSITZ_2_FUNKTION_1,18164_EINSITZ_2,18164,Streuli_Jakob_1810_01_18,,,,,,,
18164_EINSITZ_1_FUNKTION_1,18164_EINSITZ_1,18164,Streuli_Jakob_1810_01_18,,,,,,,
18167_EINSITZ_1_FUNKTION_1,18167_EINSITZ_1,18167,Huber_Johannes_1756_01_10,,,,,,,
18168_EINSITZ_1_FUNKTION_1,18168_EINSITZ_1,18168,Kofel_Jakob_1817_03_15,,,,,,,
18169_EINSITZ_1_FUNKTION_1,18169_EINSITZ_1,18169,Wunderli_Johann_Rudolf_1810_12_29,,,,,,,
18170_EINSITZ_1_FUNKTION_1,18170_EINSITZ_1,18170,Wyder_Kaspar___,,,,,,,
18178_EINSITZ_1_FUNKTION_1,18178_EINSITZ_1,18178,Winiger_Max_1897__,,,,,,,
18180_EINSITZ_1_FUNKTION_1,18180_EINSITZ_1,18180,Schmid_Arthur_1889_04_30,,,,,,,
18182_EINSITZ_1_FUNKTION_1,18182_EINSITZ_1,18182,Thomet_Paul_1894__,,,,,,,
18189_EINSITZ_1_FUNKTION_1,18189_EINSITZ_1,18189,Kopp_Walter_1879_11_01,,,,,,,
18189_EINSITZ_2_FUNKTION_1,18189_EINSITZ_2,18189,Kopp_Walter_1879_11_01,,,,,,,
18191_EINSITZ_2_FUNKTION_1,18191_EINSITZ_2,18191,Frick_Willy_1893__,,,,,,,
18191_EINSITZ_1_FUNKTION_1,18191_EINSITZ_1,18191,Frick_Willy_1893__,,,,,,,
18191_EINSITZ_3_FUNKTION_1,18191_EINSITZ_3,18191,Frick_Willy_1893__,,,,,,,
18192_EINSITZ_2_FUNKTION_1,18192_EINSITZ_2,18192,Forster_Georg_1881_07_01,,,,,,,
18192_EINSITZ_1_FUNKTION_1,18192_EINSITZ_1,18192,Forster_Georg_1881_07_01,,,,,,,
18193_EINSITZ_3_FUNKTION_1,18193_EINSITZ_3,18193,Aeschbacher_Viktor_1898_04_06,,,,,,,
18193_EINSITZ_2_FUNKTION_1,18193_EINSITZ_2,18193,Aeschbacher_Viktor_1898_04_06,,,,,,,
18193_EINSITZ_1_FUNKTION_1,18193_EINSITZ_1,18193,Aeschbacher_Viktor_1898_04_06,,,,,,,
18195_EINSITZ_2_FUNKTION_1,18195_EINSITZ_2,18195,Usteri_Johann_Martin_1782_04_28,,,,,,,
18195_EINSITZ_1_FUNKTION_1,18195_EINSITZ_1,18195,Usteri_Johann_Martin_1782_04_28,,,,,,,
18196_EINSITZ_1_FUNKTION_1,18196_EINSITZ_1,18196,Usteri_Johann_Martin_1812__,,,,,,,
18197_EINSITZ_1_FUNKTION_1,18197_EINSITZ_1,18197,Meyer_Johann_Ludwig_1750_05_30,,,,,,,
18198_EINSITZ_1_FUNKTION_1,18198_EINSITZ_1,18198,Egli_Emil___,,,,,,,
18201_EINSITZ_1_FUNKTION_1,18201_EINSITZ_1,18201,Zingg_Markus_1946__,,,,,,,
18204_EINSITZ_3_FUNKTION_1,18204_EINSITZ_3,18204,Volkart_Salomon_1816_05_21,,,,,,,
18204_EINSITZ_4_FUNKTION_1,18204_EINSITZ_4,18204,Volkart_Salomon_1816_05_21,,,,,,,
18204_EINSITZ_1_FUNKTION_1,18204_EINSITZ_1,18204,Volkart_Salomon_1816_05_21,,,,,,,
18204_EINSITZ_2_FUNKTION_1,18204_EINSITZ_2,18204,Volkart_Salomon_1816_05_21,,,,,,,
18205_EINSITZ_1_FUNKTION_1,18205_EINSITZ_1,18205,Volkart_Johannes_1783_08_15,,,,,,,
18205_EINSITZ_2_FUNKTION_1,18205_EINSITZ_2,18205,Volkart_Johannes_1783_08_15,,,,,,,
18205_EINSITZ_3_FUNKTION_1,18205_EINSITZ_3,18205,Volkart_Johannes_1783_08_15,,,,,,,
18206_EINSITZ_2_FUNKTION_1,18206_EINSITZ_2,18206,Gessner_Hans_Jakob_1759_12_16,,,,,,,
18206_EINSITZ_1_FUNKTION_1,18206_EINSITZ_1,18206,Gessner_Hans_Jakob_1759_12_16,,,,,,,
18213_EINSITZ_2_FUNKTION_1,18213_EINSITZ_2,18213,Künzli_Anton_1771_10_27,,,,,,,
18213_EINSITZ_1_FUNKTION_1,18213_EINSITZ_1,18213,Künzli_Anton_1771_10_27,,,,,,,
18214_EINSITZ_1_FUNKTION_1,18214_EINSITZ_1,18214,Geilinger_Heinrich_1805__,,,,,,,
18217_EINSITZ_1_FUNKTION_1,18217_EINSITZ_1,18217,Steiner_Jakob_1810__,,,,,,,
18217_EINSITZ_2_FUNKTION_1,18217_EINSITZ_2,18217,Steiner_Jakob_1810__,,,,,,,
18221_EINSITZ_2_FUNKTION_1,18221_EINSITZ_2,18221,Schäppi_Jakob_1821__,,,,,,,
18221_EINSITZ_1_FUNKTION_1,18221_EINSITZ_1,18221,Schäppi_Jakob_1821__,,,,,,,
18222_EINSITZ_2_FUNKTION_1,18222_EINSITZ_2,18222,Weber_Johann_Jakob_1814_10_08,,,,,,,
18222_EINSITZ_1_FUNKTION_1,18222_EINSITZ_1,18222,Weber_Johann_Jakob_1814_10_08,,,,,,,
18223_EINSITZ_1_FUNKTION_1,18223_EINSITZ_1,18223,Jaggi_Jakob_1921__,,,,,,,
18224_EINSITZ_1_FUNKTION_1,18224_EINSITZ_1,18224,Haupt_Johann_1870__,,,,,,,
18226_EINSITZ_1_FUNKTION_1,18226_EINSITZ_1,18226,Ott_Rudolf___,,,,,,,
18228_EINSITZ_1_FUNKTION_1,18228_EINSITZ_1,18228,Walder_Johann_Jakob___,,,,,,,
18234_EINSITZ_1_FUNKTION_1,18234_EINSITZ_1,18234,Müller_Kurt_1925_03_16,Präsidium,30,4,1979,4,5,1980
18236_EINSITZ_1_FUNKTION_1,18236_EINSITZ_1,18236,Breitinger_David_1763_05_28,,,,,,,
18236_EINSITZ_2_FUNKTION_1,18236_EINSITZ_2,18236,Breitinger_David_1763_05_28,,,,,,,
18239_EINSITZ_1_FUNKTION_1,18239_EINSITZ_1,18239,Borschberg_Hans_1921__,,,,,,,
18242_EINSITZ_2_FUNKTION_1,18242_EINSITZ_2,18242,Cristini_Bruno_1921_03_11,,,,,,,
18242_EINSITZ_1_FUNKTION_1,18242_EINSITZ_1,18242,Cristini_Bruno_1921_03_11,,,,,,,
18244_EINSITZ_2_FUNKTION_1,18244_EINSITZ_2,18244,Demuth_Werner_1923__,,,,,,,
18244_EINSITZ_1_FUNKTION_1,18244_EINSITZ_1,18244,Demuth_Werner_1923__,,,,,,,
18246_EINSITZ_1_FUNKTION_1,18246_EINSITZ_1,18246,Dietsch_Emil_1929__,,,,,,,
18249_EINSITZ_1_FUNKTION_1,18249_EINSITZ_1,18249,Vollenweider_Jakob_1912_12_01,Präsidium,7,5,1956,12,5,1957
18250_EINSITZ_1_FUNKTION_1,18250_EINSITZ_1,18250,Diener_Emil_1895_05_10,,,,,,,
18251_EINSITZ_1_FUNKTION_1,18251_EINSITZ_1,18251,Widmer_Rolf_A._1915__,Präsidium,12,1,1976,2,5,1976
18254_EINSITZ_1_FUNKTION_1,18254_EINSITZ_1,18254,Grässli_Ulrich_1923__,,,,,,,
18256_EINSITZ_1_FUNKTION_1,18256_EINSITZ_1,18256,Zwiker_Bernhard_1925_09_19,,,,,,,
18258_EINSITZ_1_FUNKTION_1,18258_EINSITZ_1,18258,Styger-Bosshard_Maria_1921_05_03,Mitglied,31,5,1999,18,5,2003
18259_EINSITZ_1_FUNKTION_1,18259_EINSITZ_1,18259,Signer_Franz_1929__,,,,,,,
18261_EINSITZ_1_FUNKTION_1,18261_EINSITZ_1,18261,Baumann_Hans_Jakob___,,,,,,,
18262_EINSITZ_1_FUNKTION_1,18262_EINSITZ_1,18262,Baumann_Johannes___,,,,,,,
18263_EINSITZ_1_FUNKTION_1,18263_EINSITZ_1,18263,Berchtold_Hans_Heinrich___,,,,,,,
18264_EINSITZ_1_FUNKTION_1,18264_EINSITZ_1,18264,Bertschinger_Heinrich___,,,,,,,
18265_EINSITZ_1_FUNKTION_1,18265_EINSITZ_1,18265,Berchtold_Rudolf___,,,,,,,
18266_EINSITZ_1_FUNKTION_1,18266_EINSITZ_1,18266,Bietenholz_Johannes___,,,,,,,
18269_EINSITZ_1_FUNKTION_1,18269_EINSITZ_1,18269,Bleuler_Jakob_1765__,,,,,,,
18270_EINSITZ_1_FUNKTION_1,18270_EINSITZ_1,18270,Boller_Kaspar___,,,,,,,
18271_EINSITZ_1_FUNKTION_1,18271_EINSITZ_1,18271,Bosshardt_Heinrich___,,,,,,,
18272_EINSITZ_1_FUNKTION_1,18272_EINSITZ_1,18272,Bosshardt_Johannes___,,,,,,,
18273_EINSITZ_2_FUNKTION_1,18273_EINSITZ_2,18273,Bär_Rudolf___,,,,,,,
18273_EINSITZ_1_FUNKTION_1,18273_EINSITZ_1,18273,Bär_Rudolf___,,,,,,,
18274_EINSITZ_1_FUNKTION_1,18274_EINSITZ_1,18274,Bühler_Hans_Kaspar___,,,,,,,
18275_EINSITZ_1_FUNKTION_1,18275_EINSITZ_1,18275,Bühler_Jakob___,,,,,,,
18276_EINSITZ_1_FUNKTION_1,18276_EINSITZ_1,18276,Bürgi_Johannes___,,,,,,,
18277_EINSITZ_1_FUNKTION_1,18277_EINSITZ_1,18277,Denzler_Hans_Heinrich___,,,,,,,
18281_EINSITZ_1_FUNKTION_1,18281_EINSITZ_1,18281,Wyssen_Claudia_1979_01_22,Mitglied,18,5,2015,,,
18285_EINSITZ_1_FUNKTION_1,18285_EINSITZ_1,18285,Etter-Gick_Carola_1980__,,,,,,,
18286_EINSITZ_1_FUNKTION_1,18286_EINSITZ_1,18286,Oetiker_Gottfried_1841__,,,,,,,
18286_EINSITZ_2_FUNKTION_1,18286_EINSITZ_2,18286,Oetiker_Gottfried_1841__,,,,,,,
18287_EINSITZ_1_FUNKTION_1,18287_EINSITZ_1,18287,Zollinger_Heinrich_1818_03_22,,,,,,,
18289_EINSITZ_2_FUNKTION_1,18289_EINSITZ_2,18289,Spinner_Johann_Jakob_1838__,,,,,,,
18289_EINSITZ_1_FUNKTION_1,18289_EINSITZ_1,18289,Spinner_Johann_Jakob_1838__,,,,,,,
18289_EINSITZ_3_FUNKTION_1,18289_EINSITZ_3,18289,Spinner_Johann_Jakob_1838__,,,,,,,
18290_EINSITZ_1_FUNKTION_1,18290_EINSITZ_1,18290,Spinner_Johann_Jakob_1862__,,,,,,,
18290_EINSITZ_2_FUNKTION_1,18290_EINSITZ_2,18290,Spinner_Johann_Jakob_1862__,,,,,,,
18290_EINSITZ_3_FUNKTION_1,18290_EINSITZ_3,18290,Spinner_Johann_Jakob_1862__,,,,,,,
18292_EINSITZ_1_FUNKTION_1,18292_EINSITZ_1,18292,Spörri_Heinrich_1815_07_30,,,,,,,
18295_EINSITZ_1_FUNKTION_1,18295_EINSITZ_1,18295,Spyri_Johann_Bernhard_1821__,,,,,,,
18295_EINSITZ_2_FUNKTION_1,18295_EINSITZ_2,18295,Spyri_Johann_Bernhard_1821__,,,,,,,
18302_EINSITZ_1_FUNKTION_1,18302_EINSITZ_1,18302,Curti_Eugen_1865_02_14,,,,,,,
18305_EINSITZ_1_FUNKTION_1,18305_EINSITZ_1,18305,Meyer-Fröhlich_Liselotte_1922_07_09,,,,,,,
18310_EINSITZ_1_FUNKTION_1,18310_EINSITZ_1,18310,Bräm-Burckhardt_Verena_1932_04_17,,,,,,,
18313_EINSITZ_1_FUNKTION_1,18313_EINSITZ_1,18313,Kohler-Wernli_Esther_1937_12_15,,,,,,,
18314_EINSITZ_1_FUNKTION_1,18314_EINSITZ_1,18314,Grimm_Salomon_1741__,,,,,,,
18317_EINSITZ_1_FUNKTION_1,18317_EINSITZ_1,18317,Hasler_Elias_1842_06_23,,,,,,,
18317_EINSITZ_2_FUNKTION_1,18317_EINSITZ_2,18317,Hasler_Elias_1842_06_23,,,,,,,
18318_EINSITZ_1_FUNKTION_1,18318_EINSITZ_1,18318,Lanz_Fritz_1879__,,,,,,,
18318_EINSITZ_2_FUNKTION_1,18318_EINSITZ_2,18318,Lanz_Fritz_1879__,,,,,,,
18320_EINSITZ_1_FUNKTION_1,18320_EINSITZ_1,18320,Steiner_Max_Alfred_1905__,,,,,,,
18323_EINSITZ_1_FUNKTION_1,18323_EINSITZ_1,18323,Heusser_Eduard_1851__,,,,,,,
18323_EINSITZ_2_FUNKTION_1,18323_EINSITZ_2,18323,Heusser_Eduard_1851__,,,,,,,
18325_EINSITZ_1_FUNKTION_1,18325_EINSITZ_1,18325,Rüegg_Emil___,,,,,,,
18326_EINSITZ_1_FUNKTION_1,18326_EINSITZ_1,18326,Rüegg_Karl_1896__,,,,,,,
18327_EINSITZ_1_FUNKTION_1,18327_EINSITZ_1,18327,Rüegg-Rinderknecht_Heinrich_1840__,,,,,,,
18328_EINSITZ_1_FUNKTION_1,18328_EINSITZ_1,18328,Schmid_Claudio_1971_12_24,Mitglied,20,10,2003,,,
18329_EINSITZ_1_FUNKTION_1,18329_EINSITZ_1,18329,Kestenholz_Matthias_1982_04_26,Mitglied,21,9,2009,27,6,2011
18330_EINSITZ_1_FUNKTION_1,18330_EINSITZ_1,18330,Meili_Jakob___,,,,,,,
18332_EINSITZ_1_FUNKTION_1,18332_EINSITZ_1,18332,Tobler_Hans_Jakob_1784__,,,,,,,
18332_EINSITZ_2_FUNKTION_1,18332_EINSITZ_2,18332,Tobler_Hans_Jakob_1784__,,,,,,,
18333_EINSITZ_1_FUNKTION_1,18333_EINSITZ_1,18333,Hotz_Johannes___,,,,,,,
18334_EINSITZ_1_FUNKTION_1,18334_EINSITZ_1,18334,Wismer_Heinrich___,,,,,,,
18335_EINSITZ_1_FUNKTION_1,18335_EINSITZ_1,18335,Huber_Johann___,,,,,,,
18337_EINSITZ_1_FUNKTION_1,18337_EINSITZ_1,18337,Meisterhans_Konrad___,,,,,,,
18338_EINSITZ_1_FUNKTION_1,18338_EINSITZ_1,18338,Grimm_Johannes_1814__,,,,,,,
18339_EINSITZ_1_FUNKTION_1,18339_EINSITZ_1,18339,Tobler_Rudolf___,,,,,,,
18340_EINSITZ_1_FUNKTION_1,18340_EINSITZ_1,18340,Meier_Leonhard___,,,,,,,
18343_EINSITZ_1_FUNKTION_1,18343_EINSITZ_1,18343,Pfenninger_Heinrich_1781__,,,,,,,
18344_EINSITZ_1_FUNKTION_1,18344_EINSITZ_1,18344,Frei_Johannes___,,,,,,,
18344_EINSITZ_2_FUNKTION_1,18344_EINSITZ_2,18344,Frei_Johannes___,,,,,,,
18345_EINSITZ_1_FUNKTION_1,18345_EINSITZ_1,18345,Schärer_Hans_Jakob_1842_12_17,,,,,,,
18346_EINSITZ_4_FUNKTION_1,18346_EINSITZ_4,18346,Greulich_Herman_1842_04_09,,,,,,,
18346_EINSITZ_5_FUNKTION_1,18346_EINSITZ_5,18346,Greulich_Herman_1842_04_09,Präsidium,8,5,1916,22,7,1917
18346_EINSITZ_6_FUNKTION_1,18346_EINSITZ_6,18346,Greulich_Herman_1842_04_09,,,,,,,
18346_EINSITZ_1_FUNKTION_1,18346_EINSITZ_1,18346,Greulich_Herman_1842_04_09,,,,,,,
18346_EINSITZ_2_FUNKTION_1,18346_EINSITZ_2,18346,Greulich_Herman_1842_04_09,,,,,,,
18346_EINSITZ_3_FUNKTION_1,18346_EINSITZ_3,18346,Greulich_Herman_1842_04_09,,,,,,,
18347_EINSITZ_1_FUNKTION_1,18347_EINSITZ_1,18347,Kunz_Edwin_1839__,,,,,,,
18347_EINSITZ_2_FUNKTION_1,18347_EINSITZ_2,18347,Kunz_Edwin_1839__,,,,,,,
18347_EINSITZ_3_FUNKTION_1,18347_EINSITZ_3,18347,Kunz_Edwin_1839__,,,,,,,
18350_EINSITZ_1_FUNKTION_1,18350_EINSITZ_1,18350,Gschwind_Benedikt_1962_10_20,,,,,,,
18350_EINSITZ_2_FUNKTION_1,18350_EINSITZ_2,18350,Gschwind_Benedikt_1962_10_20,Mitglied,19,5,2003,20,5,2007
18350_EINSITZ_3_FUNKTION_1,18350_EINSITZ_3,18350,Gschwind_Benedikt_1962_10_20,Mitglied,5,5,2008,5,5,2019
18355_EINSITZ_1_FUNKTION_1,18355_EINSITZ_1,18355,Ackermann_Pia_1988_02_11,Mitglied,18,5,2015,,,
18357_EINSITZ_1_FUNKTION_1,18357_EINSITZ_1,18357,Agosti_Monn_Theres_1961_05_13,Mitglied,19,8,2013,,,
18360_EINSITZ_1_FUNKTION_1,18360_EINSITZ_1,18360,Alder_Ronald_1969__,,,,,,,
18361_EINSITZ_1_FUNKTION_1,18361_EINSITZ_1,18361,Egli_Heinrich___,,,,,,,
18362_EINSITZ_1_FUNKTION_1,18362_EINSITZ_1,18362,Frei_Johann_Georg___,,,,,,,
18363_EINSITZ_1_FUNKTION_1,18363_EINSITZ_1,18363,Furrer_Hans_Jakob___,,,,,,,
18364_EINSITZ_1_FUNKTION_1,18364_EINSITZ_1,18364,Götti_Rudolf___,,,,,,,
18366_EINSITZ_1_FUNKTION_1,18366_EINSITZ_1,18366,Gross_Johannes___,,,,,,,
18368_EINSITZ_1_FUNKTION_1,18368_EINSITZ_1,18368,Heusser_Jakob___,,,,,,,
18369_EINSITZ_1_FUNKTION_1,18369_EINSITZ_1,18369,Hofmann_Konrad___,,,,,,,
18370_EINSITZ_1_FUNKTION_1,18370_EINSITZ_1,18370,Honegger_Eduard___,,,,,,,
18371_EINSITZ_1_FUNKTION_1,18371_EINSITZ_1,18371,Honegger_Kaspar___,,,,,,,
18372_EINSITZ_1_FUNKTION_1,18372_EINSITZ_1,18372,Honegger_Hans_Jakob___,,,,,,,
18373_EINSITZ_1_FUNKTION_1,18373_EINSITZ_1,18373,Honegger_Johannes___,,,,,,,
18374_EINSITZ_1_FUNKTION_1,18374_EINSITZ_1,18374,Jäggli_Jakob___,,,,,,,
18375_EINSITZ_1_FUNKTION_1,18375_EINSITZ_1,18375,Jucker_Heinrich___,,,,,,,
18377_EINSITZ_1_FUNKTION_1,18377_EINSITZ_1,18377,Trüb_Heinrich___,,,,,,,
18378_EINSITZ_1_FUNKTION_1,18378_EINSITZ_1,18378,Senn_Jakob___,,,,,,,
18379_EINSITZ_1_FUNKTION_1,18379_EINSITZ_1,18379,Kägi_Heinrich___,,,,,,,
18381_EINSITZ_1_FUNKTION_1,18381_EINSITZ_1,18381,Keller_Heinrich___,,,,,,,
18382_EINSITZ_1_FUNKTION_1,18382_EINSITZ_1,18382,Keller_Jakob___,,,,,,,
18383_EINSITZ_1_FUNKTION_1,18383_EINSITZ_1,18383,Keller_Konrad___,,,,,,,
18383_EINSITZ_2_FUNKTION_1,18383_EINSITZ_2,18383,Keller_Konrad___,,,,,,,
18384_EINSITZ_1_FUNKTION_1,18384_EINSITZ_1,18384,Kindlimann_Hans_Rudolf_1770__,,,,,,,
18385_EINSITZ_1_FUNKTION_1,18385_EINSITZ_1,18385,Kübler_Heinrich___,,,,,,,
18385_EINSITZ_2_FUNKTION_1,18385_EINSITZ_2,18385,Kübler_Heinrich___,,,,,,,
18388_EINSITZ_1_FUNKTION_1,18388_EINSITZ_1,18388,Meyer_Jakob___,,,,,,,
18389_EINSITZ_1_FUNKTION_1,18389_EINSITZ_1,18389,Meyer_Johann_Heinrich___,,,,,,,
18389_EINSITZ_2_FUNKTION_1,18389_EINSITZ_2,18389,Meyer_Johann_Heinrich___,,,,,,,
18389_EINSITZ_3_FUNKTION_1,18389_EINSITZ_3,18389,Meyer_Johann_Heinrich___,,,,,,,
18390_EINSITZ_1_FUNKTION_1,18390_EINSITZ_1,18390,Müller_Ulrich_1797__,,,,,,,
18390_EINSITZ_2_FUNKTION_1,18390_EINSITZ_2,18390,Müller_Ulrich_1797__,,,,,,,
18390_EINSITZ_3_FUNKTION_1,18390_EINSITZ_3,18390,Müller_Ulrich_1797__,,,,,,,
18391_EINSITZ_1_FUNKTION_1,18391_EINSITZ_1,18391,Nägeli_Jakob___,,,,,,,
18393_EINSITZ_1_FUNKTION_1,18393_EINSITZ_1,18393,Ochsner_Hans_Ulrich_1801__,,,,,,,
18394_EINSITZ_1_FUNKTION_1,18394_EINSITZ_1,18394,Peter_Heinrich___,,,,,,,
18396_EINSITZ_1_FUNKTION_1,18396_EINSITZ_1,18396,Pfister_Hans_Heinrich___,,,,,,,
18397_EINSITZ_1_FUNKTION_1,18397_EINSITZ_1,18397,Pfister_Johannes___,,,,,,,
18398_EINSITZ_1_FUNKTION_1,18398_EINSITZ_1,18398,Schärrer_Heinrich___,,,,,,,
18399_EINSITZ_1_FUNKTION_1,18399_EINSITZ_1,18399,Scheller_Johann_1815_09_25,,,,,,,
18401_EINSITZ_2_FUNKTION_1,18401_EINSITZ_2,18401,Schneider_Eduard___,,,,,,,
18401_EINSITZ_1_FUNKTION_1,18401_EINSITZ_1,18401,Schneider_Eduard___,,,,,,,
18402_EINSITZ_1_FUNKTION_1,18402_EINSITZ_1,18402,Schneider_Johann_Jakob___,,,,,,,
18404_EINSITZ_2_FUNKTION_1,18404_EINSITZ_2,18404,Schwarz_Heinrich___,,,,,,,
18404_EINSITZ_1_FUNKTION_1,18404_EINSITZ_1,18404,Schwarz_Heinrich___,,,,,,,
18405_EINSITZ_1_FUNKTION_1,18405_EINSITZ_1,18405,Spillmann_Rudolf___,,,,,,,
18406_EINSITZ_1_FUNKTION_1,18406_EINSITZ_1,18406,Stahel_Eduard___,,,,,,,
18407_EINSITZ_1_FUNKTION_1,18407_EINSITZ_1,18407,Strehler_Heinrich___,,,,,,,
18408_EINSITZ_2_FUNKTION_1,18408_EINSITZ_2,18408,Ullmer_Rudolf_Eduard_1813_06_01,,,,,,,
18408_EINSITZ_1_FUNKTION_1,18408_EINSITZ_1,18408,Ullmer_Rudolf_Eduard_1813_06_01,,,,,,,
18409_EINSITZ_1_FUNKTION_1,18409_EINSITZ_1,18409,Wettstein_Johannes___,,,,,,,
18410_EINSITZ_1_FUNKTION_1,18410_EINSITZ_1,18410,Würgler_Heinrich___,,,,,,,
18416_EINSITZ_2_FUNKTION_1,18416_EINSITZ_2,18416,Kramer_Gottlieb_1844__,,,,,,,
18416_EINSITZ_1_FUNKTION_1,18416_EINSITZ_1,18416,Kramer_Gottlieb_1844__,,,,,,,
18417_EINSITZ_1_FUNKTION_1,18417_EINSITZ_1,18417,Heusser_Johannes_1863__,,,,,,,
18417_EINSITZ_3_FUNKTION_1,18417_EINSITZ_3,18417,Heusser_Johannes_1863__,,,,,,,
18417_EINSITZ_2_FUNKTION_1,18417_EINSITZ_2,18417,Heusser_Johannes_1863__,,,,,,,
18418_EINSITZ_1_FUNKTION_1,18418_EINSITZ_1,18418,Pflüger_Paul_B._1865_01_03,,,,,,,
18418_EINSITZ_3_FUNKTION_1,18418_EINSITZ_3,18418,Pflüger_Paul_B._1865_01_03,,,,,,,
18418_EINSITZ_2_FUNKTION_1,18418_EINSITZ_2,18418,Pflüger_Paul_B._1865_01_03,,,,,,,
18419_EINSITZ_1_FUNKTION_1,18419_EINSITZ_1,18419,Seidel_Robert_1850_11_23,,,,,,,
18419_EINSITZ_4_FUNKTION_1,18419_EINSITZ_4,18419,Seidel_Robert_1850_11_23,,,,,,,
18419_EINSITZ_3_FUNKTION_1,18419_EINSITZ_3,18419,Seidel_Robert_1850_11_23,,,,,,,
18419_EINSITZ_2_FUNKTION_1,18419_EINSITZ_2,18419,Seidel_Robert_1850_11_23,,,,,,,
18420_EINSITZ_1_FUNKTION_1,18420_EINSITZ_1,18420,Bretscher_Hans_Georg___,,,,,,,
18421_EINSITZ_1_FUNKTION_1,18421_EINSITZ_1,18421,Steiner_Heinrich_1870__,,,,,,,
18421_EINSITZ_3_FUNKTION_1,18421_EINSITZ_3,18421,Steiner_Heinrich_1870__,,,,,,,
18421_EINSITZ_2_FUNKTION_1,18421_EINSITZ_2,18421,Steiner_Heinrich_1870__,,,,,,,
18422_EINSITZ_2_FUNKTION_1,18422_EINSITZ_2,18422,Uhlmann_Jakob_1895_05_01,,,,,,,
18422_EINSITZ_1_FUNKTION_1,18422_EINSITZ_1,18422,Uhlmann_Jakob_1895_05_01,,,,,,,
18425_EINSITZ_1_FUNKTION_1,18425_EINSITZ_1,18425,Hardmeier_Emil_1870_10_23,,,,,,,
18425_EINSITZ_3_FUNKTION_1,18425_EINSITZ_3,18425,Hardmeier_Emil_1870_10_23,,,,,,,
18425_EINSITZ_2_FUNKTION_1,18425_EINSITZ_2,18425,Hardmeier_Emil_1870_10_23,,,,,,,
18426_EINSITZ_2_FUNKTION_1,18426_EINSITZ_2,18426,Huber_Max_1874_12_28,,,,,,,
18426_EINSITZ_1_FUNKTION_1,18426_EINSITZ_1,18426,Huber_Max_1874_12_28,,,,,,,
18428_EINSITZ_2_FUNKTION_1,18428_EINSITZ_2,18428,Furrer_Emil_1876_02_18,,,,,,,
